instante,HS10_mean,HS20_mean,HS30_mean,HS30_min,HS40_mean,HS50_mean,HS60_mean,TS30_mean,dendrometro_mean,litros_arbol_last,litros_intervalo_sum,evento_riego_max,TA_mean,HA_mean,radiacion_mean
2018-07-16 22:00:00,0.8208862695310523,0.8181930732484077,0.8065089714996,0.8063,0.7581909235668789,0.8542007696390659,0.7762922939471881,28.399999999999995,38.777142172263126,604.2,0.0,0.0,23.458333333333332,50.81166666666667,0.0
2018-07-16 23:00:00,0.8194639917268337,0.8178361394928086,0.8065546899841017,0.8063281399046105,0.75786876373376,0.8536229459695739,0.7756650743099788,28.399999999999995,38.786234076433125,604.2,0.0,0.0,22.38333333333333,57.571666666666665,0.0
2018-07-17 00:00:00,0.8178928254922213,0.8175457553188258,0.8063909819195366,0.8063,0.7576149539760818,0.8529859872611465,0.7750599886838881,28.399999999999995,38.789739915074314,604.2,0.0,0.0,21.951666666666668,70.42,0.0
2018-07-17 01:00:00,0.8165914447324808,0.8168255696873343,0.8063637820285628,0.8062348171701114,0.7574348195329087,0.8524767158972386,0.7744961599478835,28.399999999999995,38.79407814720397,604.2,0.0,0.0,22.046666666666667,66.66333333333334,0.0
2018-07-17 02:00:00,0.8155112699951732,0.8159755361018567,0.8059239915074309,0.8059,0.7570644904458598,0.8519800743184174,0.7739515445944258,28.576008492569002,38.80148799698912,604.2,0.0,0.0,21.19333333333333,63.620000000000005,0.0
2018-07-17 03:00:00,0.8141251173591356,0.8152554359742652,0.8055556305249804,0.8054,0.7566428192898781,0.8515390567037627,0.7734994055876783,28.600000000000005,38.805,604.2,0.0,0.0,20.33,67.32,0.0
2018-07-17 04:00:00,0.8128320357525003,0.8143437976145873,0.8054178957432517,0.8052982511923689,0.7560871754107049,0.851026449390567,0.7730571521455888,28.443577494692146,38.805,604.2,0.0,0.0,19.764999999999997,72.94666666666667,0.35333333333333333
2018-07-17 05:00:00,0.8117169502867424,0.8136298792188592,0.8049363172511215,0.8047565977742448,0.7557885762964163,0.850723396926338,0.7727223809234487,28.399999999999995,38.806841162420376,604.2,0.0,0.0,19.596666666666664,76.63333333333334,29.179999999999996
2018-07-17 06:00:00,0.8106921490992679,0.8130208845132131,0.8043718335983042,0.8042,0.7552601367384618,0.8501909350433235,0.7722369899311076,28.399999999999995,38.8113911940228,604.2,0.0,0.0,22.26833333333333,67.76833333333333,159.23333333333335
2018-07-17 07:00:00,0.8097886568125535,0.8123193929351914,0.8038699308413594,0.803632967032967,0.7548323670036363,0.8497845690986159,0.7719323670036363,28.399999999999995,38.819925444191256,604.2,0.0,0.0,25.485,62.07333333333333,318.5833333333333
2018-07-17 08:00:00,0.814427193196659,0.8170705981422324,0.8084436500165055,0.8031987301587302,0.7541579503752959,0.8494245672316424,0.7715608962088166,28.37721681189134,38.82978458049887,604.2,0.0,0.0,27.608333333333334,54.45333333333334,481.5
2018-07-17 09:00:00,0.845943790075577,0.8499449074674127,0.8405831134833314,0.8275662480779088,0.7615142616891174,0.848930563813429,0.7713304379484628,28.237303946694006,38.83,2.8,0.0,0.0,29.75833333333333,43.498333333333335,622.2666666666667
2018-07-17 10:00:00,0.8551205543413639,0.8574803009623073,0.8491292445793116,0.8486143540669857,0.8079813659075308,0.8509133048554604,0.7718924388030489,28.07494692144374,38.83112791932059,22.0,19.200000000000003,1.0,30.935000000000002,39.56166666666667,735.1333333333333
2018-07-17 11:00:00,0.8587000887605521,0.8586097289946059,0.8500873991761395,0.8487874203821656,0.8198884185891769,0.8606690838996739,0.7751080200682656,27.76751592356688,38.8325,37.0,15.0,1.0,31.376666666666665,33.37,813.0
2018-07-17 12:00:00,0.8514448997602576,0.8461966820823048,0.8376651564251296,0.8329749601275916,0.7991372401521079,0.8612471839582551,0.7784617569002122,27.600000000000005,38.825713493889616,37.0,0.0,0.0,31.903333333333332,29.081666666666667,840.1666666666666
2018-07-17 13:00:00,0.8441985994710768,0.8382210032778336,0.8283901301821434,0.8255105263157895,0.7864139484858644,0.8594295740678661,0.7785028662420381,27.600000000000005,38.80639210153834,37.0,0.0,0.0,32.449999999999996,25.304999999999996,814.6666666666666
2018-07-17 14:00:00,0.8409799830775065,0.8345201448358882,0.8221515797431236,0.8202087579617834,0.7791338780446097,0.8582462845010616,0.7783465498938429,27.985350318471337,38.79404923036093,37.0,0.0,0.0,32.37833333333333,26.301666666666666,739.1
2018-07-17 15:00:00,0.837857878737086,0.831763812741901,0.8181278210363779,0.8167535031847134,0.7734518317181198,0.8572816692317069,0.7780286624203822,28.0,38.783339968152866,37.0,0.0,0.0,32.03666666666667,26.973333333333333,625.1833333333333
2018-07-17 16:00:00,0.8348812531957185,0.8290316710941125,0.8153437199263842,0.8142864433811803,0.7688183404612671,0.8565603018112741,0.7776893180040431,28.0,38.7825,37.0,0.0,0.0,31.248333333333335,28.505,476.70000000000005
2018-07-17 17:00:00,0.8318934852632932,0.826832949169875,0.8130155885455291,0.8120949044585988,0.7651619083053126,0.855772586195512,0.7774096455673055,28.06024416135881,38.7825,37.0,0.0,0.0,30.19666666666667,32.050000000000004,309.21666666666664
2018-07-17 18:00:00,0.8298341074582285,0.824668034073964,0.8112923676714203,0.8107006369426751,0.7623280720297689,0.8550332051515733,0.7770542046199415,28.2,38.7825,37.0,0.0,0.0,28.85666666666667,37.596666666666664,142.24166666666667
2018-07-17 19:00:00,0.8278757538718114,0.8233105753273607,0.8102597449541777,0.8099,0.760377215464816,0.8543643919443084,0.7764296595656539,28.2,38.7825,37.0,0.0,0.0,27.058333333333337,47.065,24.408333333333335
2018-07-17 20:00:00,0.8260102948343379,0.8222701712645457,0.8096900836808261,0.8094197138314786,0.7590558572227856,0.8537151725094098,0.7758151725094097,28.2,38.7825,37.0,0.0,0.0,24.80666666666667,56.971666666666664,0.18666666666666665
2018-07-17 21:00:00,0.8240846960163144,0.8216033967259929,0.8094000355867762,0.8092554140127389,0.7583951977345699,0.8531474903716005,0.7752126708386918,28.2,38.784597929936304,37.0,0.0,0.0,22.988333333333333,68.46833333333333,0.0
2018-07-17 22:00:00,0.8226935769389526,0.8211258974832832,0.8092486148333208,0.8092,0.7581340512018201,0.8523918413449043,0.7746432855626327,28.281794055201697,38.79641671932731,37.0,0.0,0.0,22.691666666666666,70.50333333333333,0.0
